bridgeId,name,state,region,lga,assetOwner,assetClass,structureType,material,yearBuilt,spanLengthM,deckWidthM,totalLengthM,numberOfSpans,numberOfLanes,clearanceHeightM,latitude,longitude,postingStatus,condition,conditionRating,conditionScore,nhvrRouteAssessed,operationalStatus,criticality,inspectionDate,aadtVehicles,remarks,maintenanceAuthority,designLoad,nhvrRef,sourceRefURL
B11772,BALUN BINDARRAY BRIDGE,NSW,South Grafton,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.15,-29.69993,152.94353,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: GRAFTON LGA; Route No: SR9999173; Class: State Road; Waterway: Clarence River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10731,N/B PSTUG BRIDGE,NSW,Shortland,Hunter Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.2,-32.87417,151.69978,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: NEWCASTLE LGA; Route No: SR9999325; Class: State Road; Waterway: Deepbridge Creek; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10732,S/B PSTUG BRIDGE,NSW,Shortland,Hunter Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.2,-32.87423,151.69978,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: NEWCASTLE LGA; Route No: SR9999325; Class: State Road; Waterway: Deepbridge Creek; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00226,SYDNEY HARBOUR BRIDGE,NSW,Sydney,Shb Precinct Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.21,-33.85471,151.20914,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: BRADFIELD HIGHWAY (HARBOUR BR); Route No: SR632; Class: State Highway; Waterway: Sydney Harbour; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00464,SOUTHERN RAIL BR,NSW,Strathfield,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.24,-33.8705,151.0931,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: BELFIELD-RHODES; Route No: SR668; Class: State Road; Waterway: Raw Squre (Mr668); Source: TfNSW Vertical Clearances Oct 2023,,,,
B05149,ABBOTSFORD BRIDGE,NSW,Curlwaa,West Region,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.27,-34.11407,141.98742,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SILVER CITY HIGHWAY; Route No: HW22; Class: State Highway; Waterway: Murray River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08677,TWIN BRIDGE ON SH10,NSW,Raleigh Deviation,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.3,-30.4382,153.014,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: BELLINGEN LGA; Route No: SR9999033; Class: State Road; Waterway: Man Arm Ck & L  Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00204,RLY BR OV RD NEAR,NSW,Annandale,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.3,-33.87311,151.17497,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: ANNANDALE-ROZELLE; Route No: SR655; Class: State Road; Waterway: The Crescent& Johnston St; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08036,SYD HARBOUR TUNNEL,NSW,Sydney Harbour,Eastern Habour Zone,TfNSW,BRIDGE,Tunnel,Reinforced Concrete,,,,,,,4.31,-33.86168,151.21379,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SYDNEY HARBOUR TUNNEL; Route No: SR6092; Class: State Road; Waterway: For State Rd 692; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00162,BR ON ART GAL'RY RD,NSW,The Domain,Shb Precinct Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.33,-33.86783,151.2173,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: EASTERN DISTRIBUTOR; Route No: SR6007; Class: State Road; Waterway: Over Cahill Expwy; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09646,ED TUNNEL MAIN,NSW,Darlinghurst,Eastern Habour Zone,TfNSW,BRIDGE,Tunnel,Reinforced Concrete,,,,,,,4.34,-33.88666,151.2179,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: EASTERN DISTRIBUTOR; Route No: SR6007; Class: State Road; Waterway: Fitzroy To Cathedra; Source: TfNSW Vertical Clearances Oct 2023,,,,
B06629,TAEMAS BRIDGE,NSW,Taemas,South West Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.35,-35.00273,148.84811,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: TUMUT-YASS; Route No: SR278; Class: State Road; Waterway: Murrumbidgee R; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08859,NORTHERN RAILAWY BR,NSW,Cheltenham,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.35,-33.76664,151.0822,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M2 MOTORWAY; Route No: NR6002; Class: National Highway; Waterway: M2 Bus Ramp; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09407,TUNNEL ON M5,NSW,Arncliffe,Eastern Habour Zone,TfNSW,BRIDGE,Tunnel,Reinforced Concrete,,,,,,,4.36,-33.94504,151.16337,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SOUTH WESTERN FREEWAY; Route No: NR6005; Class: National Highway; Waterway: Under Cooks River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09643,TUNNEL,NSW,Moore Park,Eastern Habour Zone,TfNSW,BRIDGE,Tunnel,Reinforced Concrete,,,,,,,4.36,-33.89316,151.21661,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: EASTERN DISTRIBUTOR; Route No: SR6007; Class: State Road; Waterway: Under Clevland St; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11803,BLACK SNAKE CREEK,NSW,Th Coffs Harbour,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.38,-29.74133,153.11396,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: ULMARRA LGA; Route No: SR9999450; Class: State Road; Waterway: Pillar Valley #3; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00848,SOUTHERN RAIL BR,NSW,Menangle,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.38,-34.1168,150.74308,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: MALDON-CAMPBELLTOWN; Route No: SR179; Class: State Road; Waterway: Menangle Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11804,BLACK SNAKE CREEK,NSW,Th Coffs Harbour,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.38,-29.74143,153.11413,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: ULMARRA LGA; Route No: SR9999450; Class: State Road; Waterway: Pillar Valley #3; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00161,DOMAIN TUNNEL,NSW,Conservatorium Rd,Shb Precinct Zone,TfNSW,BRIDGE,Tunnel,Reinforced Concrete,,,,,,,4.39,-33.86297,151.21358,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: DARLINGHURST-MILLERS POINT; Route No: SR592; Class: State Road; Waterway: Under Botanic Garden; Source: TfNSW Vertical Clearances Oct 2023,,,,
B01334,LIDDEL DEVIATION,NSW,M/Land,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,4.39,-32.4159,151.03288,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SINGLETON LGA; Route No: SR9999402; Class: State Road; Waterway: Side Road; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10693,WB BR ON RAIL,NSW,Parramatta,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.39,-33.81836,151.00623,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: LIVERPOOL TO PARRAMATTA; Route No: SR8002; Class: State Road; Waterway: Hassall St Tway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09640,TUNNEL ODEA/LACHL,NSW,Moore Park,Eastern Habour Zone,TfNSW,BRIDGE,Tunnel,Reinforced Concrete,,,,,,,4.39,-33.90414,151.21411,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: EASTERN DISTRIBUTOR; Route No: SR6007; Class: State Road; Waterway: On Eastern Distribu; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10356,TUNNEL FROM M2,NSW,Lane Cove,Eastern Habour Zone,TfNSW,BRIDGE,Tunnel,Reinforced Concrete,,,,,,,4.4,-33.80174,151.1451,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M2 MOTORWAY; Route No: NR6002; Class: National Highway; Waterway: To Gore Hill Fwy; Source: TfNSW Vertical Clearances Oct 2023,,,,
B02239,BALLINA ST BRIDGE,NSW,Lismore,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.4,-28.81291,153.27066,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Wilsons River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B06797,"4S & 3S, ENW 7-1, DNW 4-1",NSW,Enw 7-1 Dnw 4-1,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.41,-33.87354,151.20291,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: MILLERS PT-PARRAMATTA; Route No: SR165; Class: State Road; Waterway: Harbour Goods Yard; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00303,NORTHERN RAIL BR,NSW,Homebush,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.41,-33.86549,151.09057,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: GREAT WESTERN HIGHWAY; Route No: HW5; Class: State Highway; Waterway: Parramatta Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00380,RICHMND RAIL BR,NSW,Windsor,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.42,-33.61478,150.8123,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: NARELLAN-WINDSOR; Route No: SR154; Class: State Road; Waterway: Macquarie St; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10021,CROSS CITY TUNNEL,NSW,Woolloomooloo,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.42,-33.87492,151.21581,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: CROSS CITY TUNNEL; Route No: SR6010; Class: State Road; Waterway: To Nb Riley St Exit; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07448,OURIMBAH CK RD,NSW,Sydney,Hunter Precinct,TfNSW,BRIDGE,Steel Girder,Steel,,,,,,,4.42,-33.34839,151.36571,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: F3 - Ourimbah Rd Ck; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10022,CROSS CITY TUNNEL,NSW,Woolloomooloo,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.42,-33.87472,151.21661,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: CROSS CITY TUNNEL; Route No: SR6010; Class: State Road; Waterway: Wb Cr Cty Tunnel; Source: TfNSW Vertical Clearances Oct 2023,,,,
B05627,RAILWAY BRIDGE,NSW,Junee,South West Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.42,-34.85846,147.58645,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: OLYMPIC HIGHWAY; Route No: HW78; Class: State Highway; Waterway: Over Mr78; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09736,BR ON BAGOR BP,NSW,Bangor,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.43,-34.0226,151.02256,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SUTHERLAND LGA; Route No: SR9999411; Class: State Road; Waterway: Anzac Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B01481,MORPETH BRIDGE,NSW,Morpeth,Hunter Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.43,-32.7247,151.6266,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PHOENIX PARK ROAD / HINTON ROAD (PHOENIX PARK); Route No: SR3070102; Class: State Road; Waterway: Hunter River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00155,DARLING IS GOOD RLY,NSW,Glebe,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.43,-33.87713,151.18773,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PYRMONT-CAMPERDOWN; Route No: SR523; Class: State Road; Waterway: Bridge Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00194,SOUTHERN RAIL BR,NSW,Lewisham,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.44,-33.89288,151.1459,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HURLSTONE PARK-ROZELLE; Route No: SR652; Class: State Road; Waterway: Old Canterbury Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00181,BOTNY GOODS RAIL BR,NSW,Mascot,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.45,-33.9316,151.18623,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: MASCOT-ZETLAND; Route No: SR658; Class: State Road; Waterway: O'Riordan St; Source: TfNSW Vertical Clearances Oct 2023,,,,
B06442,THE GAP,NSW,Cootamundra,South West Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.45,-34.64944,148.00022,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: OLYMPIC HIGHWAY; Route No: HW78; Class: State Highway; Waterway: Over Mr78; Source: TfNSW Vertical Clearances Oct 2023,,,,
B06864,STEVE ELIOT BRIDGE,NSW,Th Of Sydney,Hunter Precinct,TfNSW,BRIDGE,Steel Girder,Steel,,,,,,,4.46,-33.25128,151.40439,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: St.Johns Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00394,NORTHERN RAIL BDGE,NSW,West Ryde,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.48,-33.808,151.09004,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: MILLERS PT-PARRAMATTA; Route No: SR165; Class: State Road; Waterway: Ov Victoria Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08012,ONLOAD RAMP UNDER,NSW,Rozelle,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.48,-33.86876,151.17663,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: ASHFIELD-ROZELLE; Route No: SR650; Class: State Road; Waterway: Mr165-Victoria Road; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00803,RAILWAY BRIDGE OVER,NSW,Mossvale,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.5,-34.5506,150.37005,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: ILLAWARRA HIGHWAY; Route No: HW25; Class: State Highway; Waterway: Illawarra Highway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10453,STRUSS BRIDGE,NSW,Th Newcastle,Hunter Precinct,TfNSW,BRIDGE,Steel Truss,Steel,,,,,,,4.5,-32.41427,152.21635,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: GREAT LAKES LGA; Route No: SR9999410; Class: State Road; Waterway: Pacific Highway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10694,EB BR ON RAIL,NSW,Parramatta,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.5,-33.81842,151.00653,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: LIVERPOOL TO PARRAMATTA; Route No: SR8002; Class: State Road; Waterway: Hassall St Tway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00182,BOTNY GOODS RAIL BR,NSW,Mascot,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.5,-33.93095,151.18461,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: MASCOT-ZETLAND; Route No: SR658; Class: State Road; Waterway: Robey St; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00358,OLD SOUTHRN RAIL BR,NSW,Granville,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.5,-33.82942,151.00424,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: VILLAWOOD-GRANVILLE; Route No: SR640; Class: State Road; Waterway: Woodville Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B02013,MAJOR OAKES BRIDGE,NSW,Smithtown Gladstone,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.5,-31.01623,152.95012,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: KEMPSEY LGA; Route No: SR9999235; Class: State Road; Waterway: Macleay River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00921,RAILWAY BRIDGE,NSW,Port Kembla,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.5,-34.47108,150.89889,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PORT KEMBLA-UNANDERRA; Route No: SR295; Class: State Road; Waterway: Over Five Islands Road At; Source: TfNSW Vertical Clearances Oct 2023,,,,
B04148,L.H. FORD BRIDGE,NSW,Dubbo,West Region,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.5,-32.25306,148.59998,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Macquarie River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00115,AIRPORT TUNNEL,NSW,Mascot,Eastern Habour Zone,TfNSW,BRIDGE,Tunnel,Reinforced Concrete,,,,,,,4.52,-33.946,151.17743,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SANS SOUCI-BOTANY; Route No: SR194; Class: State Road; Waterway: On Gen.Holmes Drive; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08352,U/PASS ON CASTLE,NSW,"Hills Rd, Beecroft",Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.52,-33.74711,151.04919,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: CUMBERLAND HIGHWAY; Route No: HW13; Class: State Highway; Waterway: Hill Rd U/N Pennant; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08763,EXTENDED AIR/TUNNEL,NSW,Mascot,Eastern Habour Zone,TfNSW,BRIDGE,Tunnel,Reinforced Concrete,,,,,,,4.52,-33.946,151.17862,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SANS SOUCI-BOTANY; Route No: SR194; Class: State Road; Waterway: G Holmes Drive; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08408,TUNNEL,NSW,Shangri-La Hotel Sydney,Shb Precinct Zone,TfNSW,BRIDGE,Tunnel,Reinforced Concrete,,,,,,,4.52,-33.86102,151.20649,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: DARLINGHURST-MILLERS POINT; Route No: SR592; Class: State Road; Waterway: Over Cahill Exp; Source: TfNSW Vertical Clearances Oct 2023,,,,
B01496,PPLNK BRIDGE,NSW,Mayfield W,Hunter Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.52,-32.844,151.835,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PORT STEPHENS LGA; Route No: SR9999362; Class: State Road; Waterway: Coxs Lane; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10198,BR ON FL EVAC ROUT,NSW,Mulgrave,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.53,-33.62552,150.83,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Mulgrave Road; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00264,BR ON ARCHBOLD RD,NSW,Colyton,Central River Zone,TfNSW,BRIDGE,Concrete Arch,Reinforced Concrete,,,,,,,4.53,-33.7909,150.82201,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: WESTERN FREEWAY; Route No: NR6004; Class: National Highway; Waterway: Freeway F4; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00096,BDGE ON WARD AVE,NSW,King'S Cross,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.55,-33.87639,151.22444,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: EAST SYDNEY-VAUCLUSE; Route No: SR173; Class: State Road; Waterway: Over Mr173; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00095,KINGS CROSS TUNNEL,NSW,King Cross,Eastern Habour Zone,TfNSW,BRIDGE,Tunnel,Reinforced Concrete,,,,,,,4.55,-33.87579,151.22218,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: EAST SYDNEY-VAUCLUSE; Route No: SR173; Class: State Road; Waterway: Ov William St; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10067,NB BRIDGE ON SH10,NSW,Brunswick By-Pass,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.55,-28.53463,153.53904,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: BYRON LGA; Route No: SR9999062; Class: State Road; Waterway: Over B/Wick Hds Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00094,BR ON VICTORIA ST,NSW,Darlinghurst,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.55,-33.87568,151.22185,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: EAST SYDNEY-VAUCLUSE; Route No: SR173; Class: State Road; Waterway: Over Mr173; Source: TfNSW Vertical Clearances Oct 2023,,,,
B01683,DUNMORE BRIDGE,NSW,Woodville,Hunter Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.6,-32.68076,151.6052,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: OLD MR301 10 - 30; Route No: SR3078000; Class: State Road; Waterway: Paterson River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00624,UNIVERSITY AVENUE,NSW,Gwynneville,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.6,-34.4108,150.88311,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SOUTHERN FREEWAY; Route No: NR6006; Class: National Highway; Waterway: At University Ave; Source: TfNSW Vertical Clearances Oct 2023,,,,
B02681,GLENREAGH BRIDGE,NSW,Glenreagh,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.6,-30.05385,152.98033,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: ULMARRA LGA; Route No: SR9999450; Class: State Road; Waterway: Orara River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10077,NB BRIDGE SH10,NSW,Billinudgel,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.6,-28.49091,153.51862,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: BYRON LGA; Route No: SR9999062; Class: State Road; Waterway: Billinudgel Road; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07768,BRADFIELD TUNNEL,NSW,Millers Point,Shb Precinct Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.6,-33.86031,151.20522,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: DARLINGHURST-MILLERS POINT; Route No: SR592; Class: State Road; Waterway: Under Bradfield Hwy; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07628,BOYD'S BAY BRIDGE,NSW,Th Tweed Hd,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.6,-28.18396,153.53784,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: TWEED LGA; Route No: SR9999438; Class: State Road; Waterway: Terranora Inlet; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07590,SINGLETON CROSSING,NSW,Maitland,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,4.6,-32.55911,151.17355,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SINGLETON LGA; Route No: SR9999402; Class: State Road; Waterway: Hunter River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11808,SB BRIDGE ON SH10,NSW,Th Coffs Harbour,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.6,-29.73356,153.11907,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: ULMARRA LGA; Route No: SR9999450; Class: State Road; Waterway: Pillar Valley 4; Source: TfNSW Vertical Clearances Oct 2023,,,,
B01838,TELEGRAPH POINT,NSW,Th Kempsey,Northern Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,4.6,-31.32832,152.79661,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HASTINGS LGA; Route No: SR9999196; Class: State Road; Waterway: Wilson River & Rail; Source: TfNSW Vertical Clearances Oct 2023,,,,
B01025,ROCKET STREET BRDGE,NSW,Bathurst,West Region,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.6,-33.43172,149.57983,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: GOULBURN-ILFORD; Route No: SR54; Class: State Road; Waterway: Railway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00065,EB BR ON VICTORIA RD,NSW,Drummoyne,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.6,-33.86028,151.16372,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: MILLERS PT-PARRAMATTA; Route No: SR165; Class: State Road; Waterway: Ov Iron Cove; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11832,SB BRIDGE ON SH10,NSW,Th Coffs Harbour,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.6,-29.63861,153.14178,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: ULMARRA LGA; Route No: SR9999450; Class: State Road; Waterway: North Of Champion'S Creek; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11831,NB BRIDGE ON SH10,NSW,Th Coffs Harbour,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,4.6,-29.63857,153.14156,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: ULMARRA LGA; Route No: SR9999450; Class: State Road; Waterway: North Of Champion'S Creek; Source: TfNSW Vertical Clearances Oct 2023,,,,
