bridgeId,name,region,state,lga,roadRoute,routeNumber,assetOwner,maintenanceAuthority,condition,conditionRating,postingStatus,structureType,material,clearanceHeightM,spanLengthM,totalLengthM,widthM,numberOfSpans,numberOfLanes,latitude,longitude,inspectionDate,yearBuilt,designLoad,nhvrRouteAssessed,gazetteRef,nhvrRef,aadtVehicles,freightRoute,overMassRoute,highPriorityAsset,floodImpacted,scourRisk,sourceRefURL,openDataRef,remarks
NSW-VC-00201,"Br On Church St - Sr2033 Ov Burns Bay at Rd-Mr166,Hunters H.",Eastern Sydney,NSW,Eastern Harbour City,,166,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.12,,,,,,-33.83428,151.1459,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,"BR ON CHURCH ST - SR2033 OV BURNS BAY at RD-MR166,HUNTERS H.; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023"
NSW-VC-00204,Rly Br Ov Rd Near The Crescent& Johnston St at Annandale,Eastern Sydney,NSW,Eastern Harbour City,,655,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.3,,,,,,-33.87311,151.17497,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,RLY BR OV RD NEAR THE CRESCENT& JOHNSTON ST at ANNANDALE; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00204-1,Rly Br Ov Rd Near The Crescent& Johnston St at Annandale,Eastern Sydney,NSW,Eastern Harbour City,,666,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.53,,,,,,-33.87311,151.17497,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,RLY BR OV RD NEAR THE CRESCENT& JOHNSTON ST at ANNANDALE; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00212,Southern Rly Br Fredrick St (Mr650) at Ashfield,Eastern Sydney,NSW,Eastern Harbour City,,650,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.05,,,,,,-33.88542,151.11943,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SOUTHERN RLY BR FREDRICK ST (MR650) at ASHFIELD; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00226,Sydney Harbour Bridge,Sydney CBD,NSW,Sydney Harbour,,632,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.21,,,,,,-33.85471,151.20914,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SYDNEY HARBOUR BRIDGE SYDNEY HARBOUR at SYDNEY; SYDNEY REGION / SHB PRECINCT ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00227,Bdge Ov Cahill Exp. On Bradfield Hway at Under Shb Toll Plaz,Sydney CBD,NSW,Sydney Harbour,,592,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.8,,,,,,-33.86099,151.20605,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BDGE OV CAHILL EXP. ON BRADFIELD HWAY at UNDER SHB TOLL PLAZ; SYDNEY REGION / SHB PRECINCT ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00228,Observatory Hill,Sydney CBD,NSW,Sydney Harbour,,592,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.72,,,,,,-33.86106,151.2052,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BRIDGE CAHILL EXPRESSWAY at UPPER FORT ST; SYDNEY REGION / SHB PRECINCT ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00230,Fort St School,Sydney CBD,NSW,Sydney Harbour,,592,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.68,,,,,,-33.86115,151.20484,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BRIDGE CAHILL EXPRESSWAY at UPPER FORT ST; SYDNEY REGION / SHB PRECINCT ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00233,Br On Cumberland St Ov Ramp To Bradf'Ld at H'Way At Circ. Quay,Sydney CBD,NSW,Sydney Harbour,,592,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.8,,,,,,-33.86103,151.20626,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BR ON CUMBERLAND ST OV RAMP TO BRADF'LD at H'WAY AT CIRC. QUAY; SYDNEY REGION / SHB PRECINCT ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00238,Pedestrian Bdge Ov Cahill at Expressway Toll Of,Sydney CBD,NSW,Sydney Harbour,,592,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.79,,,,,,-33.86092,151.2062,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BDGE OV CAHILL at EXPRESSWAY TOLL OF; SYDNEY REGION / SHB PRECINCT ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00240,Northern Rail Br Branch  Rd From F3 at Cowan,Eastern Sydney,NSW,Eastern Harbour City,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.56,,,,,,-33.60631,151.1625,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,NORTHERN RAIL BR BRANCH  RD FROM F3 at COWAN; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00241,Pedestrian Bridge Over F3 at Cowan,Eastern Sydney,NSW,Eastern Harbour City,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,8.15,,,,,,-33.59222,151.17306,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BRIDGE OVER F3 at COWAN; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00244,Pgird  Bridge Pacific Hwy at 46.4Km N Of Sydney,Hunter Valley,NSW,Hunter,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.7,,,,,,-33.52972,151.19987,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PGIRD  BRIDGE PACIFIC HWY at 46.4KM N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00248,Pacific Highway,Hunter Valley,NSW,Hunter,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.21,,,,,,-33.4764,151.18936,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PUNIT BRIDGE N/B HIGHWAY 10 at 52.86 K N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00249,Pacific Highway,Hunter Valley,NSW,Hunter,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.21,,,,,,-33.47663,151.18937,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PUNIT  BRIDGE S/B HIGHWAY 10 at 52.77 K N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00250,Ray Wedgwood Bridge,Hunter Valley,NSW,Hunter,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.35,,,,,,-33.46415,151.19484,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,CBOXG  BRIDGE F3 - MT WHITE at 54.4KM N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00255,"Rly Br,East'N X-Ing Ov F4 At Abattoirs at Lidcombe",Western Sydney,NSW,Central River City,,6004,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.22,,,,,,-33.85566,151.06444,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,"RLY BR,EAST'N X-ING OV F4 AT ABATTOIRS at LIDCOMBE; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023"
NSW-VC-00256,Rly Br Western Crossing Ov F4 At at Auburn,Western Sydney,NSW,Central River City,,6004,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,7.05,,,,,,-33.8553,151.06357,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,RLY BR WESTERN CROSSING OV F4 AT at AUBURN; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00258,"Pedestrian Bridge Ov M4 at At Melton St,Auburn",Western Sydney,NSW,Central River City,,6004,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.15,,,,,,-33.84105,151.04071,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,"PEDESTRIAN BRIDGE OV M4 at AT MELTON ST,AUBURN; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023"
NSW-VC-00264,Br On Archbold Rd Freeway F4 at Colyton,Western Sydney,NSW,Central River City,,6004,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.53,,,,,,-33.7909,150.82201,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BR ON ARCHBOLD RD FREEWAY F4 at COLYTON; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00267,"Bdge Ov Freeway At Roper Rd, at Colyton",Western Sydney,NSW,Central River City,,6004,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.75,,,,,,-33.79097,150.80754,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,"BDGE OV FREEWAY AT ROPER RD, at COLYTON; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023"
NSW-VC-00268,Bennett Rd Bridge M4 at Colyton,Western Sydney,NSW,Western Parkland City,,6004,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.12,,,,,,-33.78781,150.78972,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BENNETT RD BRIDGE M4 at COLYTON; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00274,Kent Rd Bridge M4 at Orchard Hills,Western Sydney,NSW,Western Parkland City,,6004,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.36,,,,,,-33.78304,150.7505,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,KENT RD BRIDGE M4 at ORCHARD HILLS; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00276,Kingswood Rd Bridge M4 at Orchard Hills,Western Sydney,NSW,Western Parkland City,,6004,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.96,,,,,,-33.78546,150.72121,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,KINGSWOOD RD BRIDGE M4 at ORCHARD HILLS; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00280,M4 Bridge W/B Mulgoa Rd at Regentville,Western Sydney,NSW,Western Parkland City,,155,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.93,,,,,,-33.77294,150.67028,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,M4 BRIDGE W/B MULGOA RD at REGENTVILLE; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00283,Camden Vway E/B Only M5 at Preston,Western Sydney,NSW,Western Parkland City,,6005,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.21,,,,,,-33.95676,150.87679,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,CAMDEN VWAY E/B ONLY M5 at PRESTON; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00286,C'Town Rd Bridge Over M5 (1St Xing) at Glenfield,Western Sydney,NSW,Western Parkland City,,2,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.37,,,,,,-33.96676,150.87476,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,C'TOWN RD BRIDGE OVER M5 (1ST XING) at GLENFIELD; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00286-1,C'Town Rd Bridge Over M5 (1St Xing) at Glenfield,Western Sydney,NSW,Western Parkland City,,6005,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.29,,,,,,-33.96676,150.87476,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,C'TOWN RD BRIDGE OVER M5 (1ST XING) at GLENFIELD; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00303,Northern Rail Br Parramatta Rd at Homebush,Western Sydney,NSW,Central River City,,5,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.41,,,,,,-33.86549,151.09057,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,NORTHERN RAIL BR PARRAMATTA RD at HOMEBUSH; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00304,East Brno.1 On Rail Over Sh5 at At Flemington,Western Sydney,NSW,Central River City,,5,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.19,,,,,,-33.85622,151.064,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,EAST BRNO.1 ON RAIL OVER SH5 at AT FLEMINGTON; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00305,West Br-No.2 Rail Over Sh5 at At Flemington,Western Sydney,NSW,Central River City,,5,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.97,,,,,,-33.85586,151.06326,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,WEST BR-NO.2 RAIL OVER SH5 at AT FLEMINGTON; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00317,Western Rail Br Sh5 East Of Mort S at At Granville,Western Sydney,NSW,Central River City,,5,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.0,,,,,,-33.82894,151.00815,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,WESTERN RAIL BR SH5 EAST OF MORT S at AT GRANVILLE; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00321,Bridge On Mr644 - Prospect Hwy Ov Sh5 at At Prospect,Western Sydney,NSW,Central River City,,5,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.13,,,,,,-33.80228,150.9161,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON MR644 - PROSPECT HWY OV SH5 at AT PROSPECT; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00337,Pedestrian Bridge Over Sh10 at At Mt.Kuring-Gai St,Eastern Sydney,NSW,Eastern Harbour City,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.96,,,,,,-33.65613,151.13475,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BRIDGE OVER SH10 at AT MT.KURING-GAI ST; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00338,Br On Sh10 (S/B) F3 On/Off Ramps at Cowan,Eastern Sydney,NSW,Eastern Harbour City,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.14,,,,,,-33.60672,151.16178,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BR ON SH10 (S/B) F3 ON/OFF RAMPS at COWAN; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00340,Bridge On Pacific Hwy Over M1 at Cowan,Eastern Sydney,NSW,Eastern Harbour City,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.09,,,,,,-33.55902,151.19227,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON PACIFIC HWY OVER M1 at COWAN; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00341,Peats Ferry Bridge,Eastern Sydney,NSW,Eastern Harbour City,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-33.54138,151.19863,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BR ON SH10 HAWKESBURY RIVER at PEATS FERRY; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00344,Doust Bridge,Hunter Valley,NSW,Hunter,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.8,,,,,,-33.44524,151.21815,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PGIRD  BRIDGE F3 ON SH10 at 57.60 K N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00358,Old Southrn Rail Br Woodville Rd at At Granville,Western Sydney,NSW,Central River City,,640,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.5,,,,,,-33.82942,151.00424,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,OLD SOUTHRN RAIL BR WOODVILLE RD at AT GRANVILLE; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00361,"Br On Pennant H.Rd- Sh13 Ov J.Ruse Dr- at Mr309, N.Parramatta",Western Sydney,NSW,Central River City,,309,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.3,,,,,,-33.79569,151.01381,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,"BR ON PENNANT H.RD- SH13 OV J.RUSE DR- at MR309, N.PARRAMATTA; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023"
NSW-VC-00364,Calga Interchange,Hunter Valley,NSW,Hunter,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.34,,,,,,-33.42723,151.22482,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SGIRD  BRIDGE F3 OFF LOAD RAMP at 59.9KM N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00364-1,Calga Interchange,Hunter Valley,NSW,Hunter,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.05,,,,,,-33.42723,151.22482,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SGIRD  BRIDGE F3 OFF LOAD RAMP at 59.9KM N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00365,Calga Interchange,Hunter Valley,NSW,Hunter,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.59,,,,,,-33.42666,151.22532,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SGIRD  BRIDGE F3 OFF RAMP(UNUSED) at 60 KM N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00365-1,Calga Interchange,Hunter Valley,NSW,Hunter,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.26,,,,,,-33.42666,151.22532,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SGIRD  BRIDGE F3 OFF RAMP(UNUSED) at 60 KM N OF SYDNEY; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00380,Richmnd Rail Br Macquarie St at At Windsor,Western Sydney,NSW,Western Parkland City,,154,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.42,,,,,,-33.61478,150.8123,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,RICHMND RAIL BR MACQUARIE ST at AT WINDSOR; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00393,Water Pipes Over Victoria Rd at At West Ryde,Western Sydney,NSW,Central River City,,165,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.17,,,,,,-33.80806,151.09018,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,WATER PIPES OVER VICTORIA RD at AT WEST RYDE; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00394,Northern Rail Bdge Ov Victoria Rd at At West Ryde,Western Sydney,NSW,Central River City,,165,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.48,,,,,,-33.808,151.09004,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,NORTHERN RAIL BDGE OV VICTORIA RD at AT WEST RYDE; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00398,Br On Bridge St Ov Victoria Rd at Uni Of West Sydney,Western Sydney,NSW,Central River City,,165,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.34,,,,,,-33.8091,151.02597,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BR ON BRIDGE ST OV VICTORIA RD at UNI OF WEST SYDNEY; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00433,North Br On Rail Olympic Dr at Lidcombe,Western Sydney,NSW,Central River City,,190,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.2,,,,,,-33.8621,151.04219,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,NORTH BR ON RAIL OLYMPIC DR at LIDCOMBE; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00434,South Br On Rail Over Mr190 at At Lidcombe,Western Sydney,NSW,Central River City,,190,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.98,,,,,,-33.86284,151.04231,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SOUTH BR ON RAIL OVER MR190 at AT LIDCOMBE; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00435,Rail Br At Amy St Joseph St at Regents Park,Western Sydney,NSW,Central River City,,190,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.39,,,,,,-33.88509,151.03995,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,RAIL BR AT AMY ST JOSEPH ST at REGENTS PARK; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00437,Ryde Bridge - N/B,Western Sydney,NSW,Central River City,,200,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.67,,,,,,-33.82433,151.0936,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,S.TR BR: CONCORD RD OV PARRAMATTA R at AT UHR'S POINT; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-00462,Ped Br Ov On-Load Ramp Fr K Point Rd at To Jr Dr Dundas,Western Sydney,NSW,Central River City,,309,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.82,,,,,,-33.80422,151.02487,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PED BR OV ON-LOAD RAMP FR K POINT RD at TO JR DR DUNDAS; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
